id,author_id_1,author_id_2
2054545306,2130996983.0,2111415347.0
2054574100,2125800575.0,2107003637.0
2054574100,2107003637.0,2125800575.0
2054618740,1987600604.0,1976298713.0
2054618740,1976298713.0,1987600604.0
2054653913,2425744831.0,2071998504.0
2054653913,2425744831.0,2099541584.0
2054653913,2071998504.0,2425744831.0
2054653913,2071998504.0,2099541584.0
2054653913,2099541584.0,2425744831.0
2054653913,2099541584.0,2071998504.0
2054662573,2198039525.0,2107867962.0
2054662573,2107867962.0,2198039525.0
2054769343,2071998504.0,2099541584.0
2054769343,2071998504.0,2121069363.0
2054769343,2099541584.0,2071998504.0
2054769343,2099541584.0,2121069363.0
2054769343,2121069363.0,2071998504.0
2054769343,2121069363.0,2099541584.0
2054781198,2130996983.0,2111415347.0
2054781198,2111415347.0,2130996983.0
2054814054,2299437103.0,2163830057.0
2054814054,2163830057.0,2299437103.0
2054814877,2031945151.0,563069026.0
2054814877,563069026.0,2031945151.0
2054819464,2104171312.0,2107584790.0
2054819464,2107584790.0,2104171312.0
2054820097,190228929.0,719828399.0
2054820097,719828399.0,190228929.0
2054864695,2246122413.0,348251026.0
2054864695,348251026.0,2246122413.0
2054891869,2071998504.0,2099541584.0
2054891869,2071998504.0,2121069363.0
2054891869,2099541584.0,2071998504.0
2054891869,2099541584.0,2121069363.0
2054891869,2121069363.0,2071998504.0
2054891869,2121069363.0,2099541584.0
2054904172,2339798781.0,1686185850.0
2054904172,2339798781.0,2159933393.0
2054904172,2339798781.0,2131229705.0
2054904172,1686185850.0,2339798781.0
2054904172,1686185850.0,2159933393.0
2054904172,1686185850.0,2131229705.0
2054904172,2159933393.0,2339798781.0
2054904172,2159933393.0,1686185850.0
2054904172,2159933393.0,2131229705.0
2054904172,2131229705.0,2339798781.0
2054904172,2131229705.0,1686185850.0
2054904172,2131229705.0,2159933393.0
2054910456,2151189342.0,2030977062.0
2054910456,2030977062.0,2151189342.0
2054917960,2122391114.0,2125104194.0
2054917960,2125104194.0,2122391114.0
2054989861,2198039525.0,2107867962.0
2054989861,2107867962.0,2198039525.0
2055092188,716715026.0,1970575723.0
2055092188,1970575723.0,716715026.0
2055114570,2198039525.0,572302453.0
2055114570,572302453.0,2198039525.0
2055132753,2099263982.0,2088536091.0
2055132753,2088536091.0,2099263982.0
2055220763,2151189342.0,2030977062.0
2055220763,2030977062.0,2151189342.0
2055255836,2231782831.0,343811326.0
2055255836,343811326.0,2231782831.0
2055271028,716045674.0,1970488825.0
2055271028,1970488825.0,716045674.0
2055298790,689646243.0,294360276.0
2055298790,294360276.0,689646243.0
2055314984,2139264683.0,60615692.0
2055314984,60615692.0,2139264683.0
2055349880,2014530249.0,2136556746.0
2055349880,2136556746.0,2014530249.0
2055354597,57747768.0,560881892.0
2055354597,560881892.0,57747768.0
2055322511,2136556746.0,348251026.0
2055322511,348251026.0,2136556746.0
2055504378,2432067412.0,2223948068.0
2055504378,2223948068.0,2432067412.0
2055522016,297432538.0,1997627650.0
2055522016,297432538.0,693931197.0
2055522016,297432538.0,2022407533.0
2055522016,1997627650.0,297432538.0
2055522016,1997627650.0,693931197.0
2055522016,1997627650.0,2022407533.0
2055522016,693931197.0,297432538.0
2055522016,693931197.0,1997627650.0
2055522016,693931197.0,2022407533.0
2055522016,2022407533.0,297432538.0
2055522016,2022407533.0,1997627650.0
2055522016,2022407533.0,693931197.0
2055616670,2469405535.0,2138495596.0
2055616670,2138495596.0,2469405535.0
2055633552,2482558687.0,2567820109.0
2055633552,2567820109.0,2482558687.0
2055656009,2112574952.0,31335080.0
2055656009,31335080.0,2112574952.0
2055663168,2142724104.0,2162010601.0
2055663168,2162010601.0,2142724104.0
2055667921,2079447303.0,1966117383.0
2055667921,1966117383.0,2079447303.0
2055686029,2014530249.0,2153496801.0
2055686029,2153496801.0,2014530249.0
2055748525,2009645378.0,719828399.0
2055748525,2009645378.0,2161479384.0
2055748525,719828399.0,2009645378.0
2055748525,719828399.0,2161479384.0
2055748525,2161479384.0,2009645378.0
2055748525,2161479384.0,719828399.0
2055784052,37905947.0,2053214915.0
2055784052,2053214915.0,37905947.0
2055803317,1998665578.0,2201197304.0
2055803317,2201197304.0,1998665578.0
2055816813,190228929.0,2260712038.0
2055816813,2260712038.0,190228929.0
2055825262,2148448995.0,1972291593.0
2055825262,1972291593.0,2148448995.0
2055839530,2169753361.0,2166597129.0
2055839530,2166597129.0,2169753361.0
2055849951,2063302323.0,2120920645.0
2055849951,2063302323.0,350567680.0
2055849951,2120920645.0,2063302323.0
2055849951,2120920645.0,350567680.0
2055849951,350567680.0,2063302323.0
2055849951,350567680.0,2120920645.0
2055853880,2141382980.0,224175856.0
2055853880,224175856.0,2141382980.0
2055890929,2130290287.0,218283174.0
2055890929,218283174.0,2130290287.0
2055936330,2102043890.0,719828399.0
2055936330,719828399.0,2102043890.0
2055944306,60615692.0,2096170287.0
2055944306,2096170287.0,60615692.0
2055958975,1979791317.0,2523407221.0
2055958975,1979791317.0,237419955.0
2055958975,1979791317.0,2131537204.0
2055958975,1979791317.0,2063640528.0
2055958975,1979791317.0,360112113.0
2055958975,1979791317.0,1998938290.0
2055958975,1979791317.0,2289364316.0
2055958975,2523407221.0,1979791317.0
2055958975,2523407221.0,237419955.0
2055958975,2523407221.0,2131537204.0
2055958975,2523407221.0,2063640528.0
2055958975,2523407221.0,360112113.0
2055958975,2523407221.0,1998938290.0
2055958975,2523407221.0,2289364316.0
2055958975,237419955.0,1979791317.0
2055958975,237419955.0,2523407221.0
2055958975,237419955.0,2131537204.0
2055958975,237419955.0,2063640528.0
2055958975,237419955.0,360112113.0
2055958975,237419955.0,1998938290.0
2055958975,237419955.0,2289364316.0
2055958975,2131537204.0,1979791317.0
2055958975,2131537204.0,2523407221.0
2055958975,2131537204.0,237419955.0
2055958975,2131537204.0,2063640528.0
2055958975,2131537204.0,360112113.0
2055958975,2131537204.0,1998938290.0
2055958975,2131537204.0,2289364316.0
2055958975,2063640528.0,1979791317.0
2055958975,2063640528.0,2523407221.0
2055958975,2063640528.0,237419955.0
2055958975,2063640528.0,2131537204.0
2055958975,2063640528.0,360112113.0
2055958975,2063640528.0,1998938290.0
2055958975,2063640528.0,2289364316.0
2055958975,360112113.0,1979791317.0
2055958975,360112113.0,2523407221.0
2055958975,360112113.0,237419955.0
2055958975,360112113.0,2131537204.0
2055958975,360112113.0,2063640528.0
2055958975,360112113.0,1998938290.0
2055958975,360112113.0,2289364316.0
2055958975,1998938290.0,1979791317.0
2055958975,1998938290.0,2523407221.0
2055958975,1998938290.0,237419955.0
2055958975,1998938290.0,2131537204.0
2055958975,1998938290.0,2063640528.0
2055958975,1998938290.0,360112113.0
2055958975,1998938290.0,2289364316.0
2055958975,2289364316.0,1979791317.0
2055958975,2289364316.0,2523407221.0
2055958975,2289364316.0,237419955.0
2055958975,2289364316.0,2131537204.0
2055958975,2289364316.0,2063640528.0
2055958975,2289364316.0,360112113.0
2055958975,2289364316.0,1998938290.0
2056002855,2096884658.0,705676171.0
2056002855,705676171.0,2096884658.0
2056005742,2146370811.0,2171343426.0
2056005742,2171343426.0,2146370811.0
2056027358,2107070739.0,2104129307.0
2056027358,2104129307.0,2107070739.0
2056119434,560675671.0,2155644364.0
2056119434,2155644364.0,560675671.0
2056120433,2099263982.0,2101365550.0
2056120433,2101365550.0,2099263982.0
2056201098,2111246749.0,29409133.0
2056201098,29409133.0,2111246749.0
2056210580,2261367123.0,2523407221.0
2056210580,2523407221.0,2261367123.0
2056217710,2157095084.0,2112716162.0
2056217710,2112716162.0,2157095084.0
2056310112,2122497617.0,2345025092.0
2056310112,2345025092.0,2122497617.0
2056313036,2055936324.0,2469405535.0
2056313036,2055936324.0,2111851554.0
2056313036,2469405535.0,2055936324.0
2056313036,2469405535.0,2111851554.0
2056313036,2111851554.0,2055936324.0
2056313036,2111851554.0,2469405535.0
2056324284,2169753361.0,2130996983.0
2056324284,2130996983.0,2169753361.0
2056352580,2153496801.0,2048481453.0
2056352580,2048481453.0,2153496801.0
2056371504,2300659125.0,2082615088.0
2056371504,2082615088.0,2300659125.0
2056550122,2137211123.0,2170816905.0
2056550122,2170816905.0,2137211123.0
2056602228,2162010601.0,2539519177.0
2056602228,2539519177.0,2162010601.0
2056612725,2071998504.0,2099541584.0
2056612725,2071998504.0,2121069363.0
2056612725,2099541584.0,2071998504.0
2056612725,2099541584.0,2121069363.0
2056612725,2121069363.0,2071998504.0
2056612725,2121069363.0,2099541584.0
2056633239,2146335907.0,277888803.0
2056633239,277888803.0,2146335907.0
2056634043,2380581373.0,2289364316.0
2056634043,2289364316.0,2380581373.0
2056703339,2251795989.0,2333099729.0
2056703339,2333099729.0,2251795989.0
2056756258,2121939561.0,2125104194.0
2056756258,2125104194.0,2121939561.0
2056758595,2114921128.0,416744812.0
2056758595,416744812.0,2114921128.0
2056760235,1964658237.0,31335080.0
2056760235,31335080.0,1964658237.0
2056782590,2120920645.0,2097786798.0
2056782590,2097786798.0,2120920645.0
2056784354,2299437103.0,136859070.0
2056784354,136859070.0,2299437103.0
2056789511,2131082813.0,2126330539.0
2056789511,2126330539.0,2131082813.0
2056816252,2017222965.0,2045278166.0
2056816252,2045278166.0,2017222965.0
2056829492,2033942250.0,332962150.0
2056829492,2033942250.0,2469405535.0
2056829492,332962150.0,2033942250.0
2056829492,332962150.0,2469405535.0
2056829492,2469405535.0,2033942250.0
2056829492,2469405535.0,332962150.0
2056860348,2134014566.0,2065104188.0
2056860348,2065104188.0,2134014566.0
2056884843,2163446563.0,2120666348.0
2056884843,2120666348.0,2163446563.0
2056885449,2054437942.0,2114762207.0
2056885449,2114762207.0,2054437942.0
2057114292,2071262509.0,2012545385.0
2057114292,2012545385.0,2071262509.0
2057124070,283611775.0,2603021052.0
2057124070,2603021052.0,283611775.0
2057128446,2034912444.0,1023361224.0
2057128446,1023361224.0,2034912444.0
2057145757,2134777055.0,1989985383.0
2057145757,1989985383.0,2134777055.0
2057175746,305618809.0,2136556746.0
2057175746,2136556746.0,305618809.0
2057283903,1964982643.0,1974803209.0
2057283903,1974803209.0,1964982643.0
2057303589,1994040240.0,2114138198.0
2057303589,2114138198.0,1994040240.0
2057354456,2162106674.0,2146370811.0
2057354456,2146370811.0,2162106674.0
2057374323,343811326.0,2231782831.0
2057374323,2231782831.0,343811326.0
2057429194,2149857775.0,2123954037.0
2057429194,2123954037.0,2149857775.0
2057450804,2029230138.0,716045674.0
2057450804,716045674.0,2029230138.0
2057512681,356043702.0,2137000881.0
2057512681,356043702.0,2154115838.0
2057512681,2137000881.0,356043702.0
2057512681,2137000881.0,2154115838.0
2057512681,2154115838.0,356043702.0
2057512681,2154115838.0,2137000881.0
2057545775,1964902353.0,2789220638.0
2057545775,1964902353.0,1993364599.0
2057545775,1964902353.0,2156011990.0
2057545775,1964902353.0,2068107358.0
2057545775,1964902353.0,2122923977.0
2057545775,1964902353.0,71748352.0
2057545775,2789220638.0,1964902353.0
2057545775,2789220638.0,1993364599.0
2057545775,2789220638.0,2156011990.0
2057545775,2789220638.0,2068107358.0
2057545775,2789220638.0,2122923977.0
2057545775,2789220638.0,71748352.0
2057545775,1993364599.0,1964902353.0
2057545775,1993364599.0,2789220638.0
2057545775,1993364599.0,2156011990.0
2057545775,1993364599.0,2068107358.0
2057545775,1993364599.0,2122923977.0
2057545775,1993364599.0,71748352.0
2057545775,2156011990.0,1964902353.0
2057545775,2156011990.0,2789220638.0
2057545775,2156011990.0,1993364599.0
2057545775,2156011990.0,2068107358.0
2057545775,2156011990.0,2122923977.0
2057545775,2156011990.0,71748352.0
2057545775,2068107358.0,1964902353.0
2057545775,2068107358.0,2789220638.0
2057545775,2068107358.0,1993364599.0
2057545775,2068107358.0,2156011990.0
2057545775,2068107358.0,2122923977.0
2057545775,2068107358.0,71748352.0
2057545775,2122923977.0,1964902353.0
2057545775,2122923977.0,2789220638.0
2057545775,2122923977.0,1993364599.0
2057545775,2122923977.0,2156011990.0
2057545775,2122923977.0,2068107358.0
2057545775,2122923977.0,71748352.0
2057545775,71748352.0,1964902353.0
2057545775,71748352.0,2789220638.0
2057545775,71748352.0,1993364599.0
2057545775,71748352.0,2156011990.0
2057545775,71748352.0,2068107358.0
2057545775,71748352.0,2122923977.0
2057546223,2523407221.0,2098984663.0
2057546223,2098984663.0,2523407221.0
2057644422,2167398159.0,2170816905.0
2057644422,2170816905.0,2167398159.0
2057661741,2280654194.0,2094707210.0
2057661741,2094707210.0,2280654194.0
2057777667,2052950829.0,699581604.0
2057777667,699581604.0,2052950829.0
2057817757,2107070739.0,2104129307.0
2057817757,2104129307.0,2107070739.0
2057818700,2239304286.0,310679509.0
2057818700,310679509.0,2239304286.0
2057961056,2161479384.0,719828399.0
2057961056,719828399.0,2161479384.0
2058036501,2126330539.0,2125104194.0
2058036501,2125104194.0,2126330539.0
2058075101,2121082737.0,2149631809.0
2058075101,2149631809.0,2121082737.0
2058110891,2164040783.0,2196778472.0
2058110891,2196778472.0,2164040783.0
2058116810,2430169722.0,2107070739.0
2058116810,2107070739.0,2430169722.0
2058119134,2058584252.0,2128170596.0
2058119134,2128170596.0,2058584252.0
2058200712,2063302323.0,2289364316.0
2058200712,2289364316.0,2063302323.0
2058282129,2174985400.0,1967546095.0
2058282129,1967546095.0,2174985400.0
2058303351,2107070739.0,2152349593.0
2058303351,2152349593.0,2107070739.0
2058318567,2003907699.0,2143047568.0
2058318567,2143047568.0,2003907699.0
2058359550,1993545900.0,2157918172.0
2058359550,2157918172.0,1993545900.0
2058538513,340297912.0,612219643.0
2058538513,340297912.0,2138790093.0
2058538513,612219643.0,340297912.0
2058538513,612219643.0,2138790093.0
2058538513,2138790093.0,340297912.0
2058538513,2138790093.0,612219643.0
2058604025,2129474304.0,2147729234.0
2058604025,2147729234.0,2129474304.0
2058626062,2116008403.0,2603021052.0
2058626062,2603021052.0,2116008403.0
2058651804,1986159374.0,2289364316.0
2058651804,2289364316.0,1986159374.0
2058727381,2141641810.0,2150011549.0
2058727381,2141641810.0,2091981773.0
2058727381,2141641810.0,2102678951.0
2058727381,2150011549.0,2141641810.0
2058727381,2150011549.0,2091981773.0
2058727381,2150011549.0,2102678951.0
2058727381,2091981773.0,2141641810.0
2058727381,2091981773.0,2150011549.0
2058727381,2091981773.0,2102678951.0
2058727381,2102678951.0,2141641810.0
2058727381,2102678951.0,2150011549.0
2058727381,2102678951.0,2091981773.0
2058738785,717547165.0,2035273997.0
2058738785,2035273997.0,717547165.0
2058766213,2104171312.0,2101154754.0
2058766213,2101154754.0,2104171312.0
2058811418,2226151461.0,2120394816.0
2058811418,2120394816.0,2226151461.0
2058889860,2076086827.0,69206028.0
2058889860,2076086827.0,356043702.0
2058889860,2076086827.0,2154115838.0
2058889860,69206028.0,2076086827.0
2058889860,69206028.0,356043702.0
2058889860,69206028.0,2154115838.0
2058889860,356043702.0,2076086827.0
2058889860,356043702.0,69206028.0
2058889860,356043702.0,2154115838.0
2058889860,2154115838.0,2076086827.0
2058889860,2154115838.0,69206028.0
2058889860,2154115838.0,356043702.0
2058943444,2473549963.0,1603383808.0
2058943444,1603383808.0,2473549963.0
2058948131,2102216805.0,2121069363.0
2058948131,2121069363.0,2102216805.0
2058991275,2163909284.0,2034912444.0
2058991275,2034912444.0,2163909284.0
2059045604,2123954037.0,2106222798.0
2059045604,2106222798.0,2123954037.0
2059170366,2157918172.0,2107584790.0
2059170366,2107584790.0,2157918172.0
2059239932,2141382980.0,224175856.0
2059239932,224175856.0,2141382980.0
2059268928,2523407221.0,2064546257.0
2059268928,2064546257.0,2523407221.0
2059283460,2104129307.0,2107070739.0
2059283460,2107070739.0,2104129307.0
2059305566,2121082737.0,2149631809.0
2059305566,2149631809.0,2121082737.0
2059308777,2137211123.0,2170816905.0
2059308777,2170816905.0,2137211123.0
2059312733,2104171312.0,2101154754.0
2059312733,2101154754.0,2104171312.0
2059315682,2098984663.0,2112660313.0
2059315682,2112660313.0,2098984663.0
2059412355,2111851554.0,2138495596.0
2059412355,2138495596.0,2111851554.0
2059429344,2567820109.0,136859070.0
2059429344,136859070.0,2567820109.0
2059440599,2071998504.0,2099541584.0
2059440599,2071998504.0,2121069363.0
2059440599,2099541584.0,2071998504.0
2059440599,2099541584.0,2121069363.0
2059440599,2121069363.0,2071998504.0
2059440599,2121069363.0,2099541584.0
2059483036,511526681.0,2134777055.0
2059483036,2134777055.0,511526681.0
2059496137,2198039525.0,2226151461.0
2059496137,2226151461.0,2198039525.0
2059497048,2099831346.0,2104129307.0
2059497048,2104129307.0,2099831346.0
2059589342,2104129307.0,2107070739.0
2059589342,2107070739.0,2104129307.0
2059742622,2892443067.0,2141630898.0
2059742622,2892443067.0,2121310506.0
2059742622,2892443067.0,1907357561.0
2059742622,2141630898.0,2892443067.0
2059742622,2141630898.0,2121310506.0
2059742622,2141630898.0,1907357561.0
2059742622,2121310506.0,2892443067.0
2059742622,2121310506.0,2141630898.0
2059742622,2121310506.0,1907357561.0
2059742622,1907357561.0,2892443067.0
2059742622,1907357561.0,2141630898.0
2059742622,1907357561.0,2121310506.0
2059817339,2280654194.0,2073926749.0
2059817339,2073926749.0,2280654194.0
2059862967,689646243.0,2707196735.0
2059862967,2707196735.0,689646243.0
2059894732,2164040783.0,2289364316.0
2059894732,2164040783.0,1970575723.0
2059894732,2289364316.0,2164040783.0
2059894732,2289364316.0,1970575723.0
2059894732,1970575723.0,2164040783.0
2059894732,1970575723.0,2289364316.0
2060131032,2299437103.0,2163830057.0
2060131032,2163830057.0,2299437103.0
2060137734,2305153757.0,2034912444.0
2060137734,2034912444.0,2305153757.0
2060164431,2180706138.0,2078633956.0
2060164431,2078633956.0,2180706138.0
2060190002,2139913828.0,2063640528.0
2060190002,2063640528.0,2139913828.0
2060235855,2104401652.0,2167404190.0
2060235855,2167404190.0,2104401652.0
2060246981,2076086827.0,69206028.0
2060246981,69206028.0,2076086827.0
2060280062,2046931170.0,2106076158.0
2060280062,2046931170.0,2191458383.0
2060280062,2106076158.0,2046931170.0
2060280062,2106076158.0,2191458383.0
2060280062,2191458383.0,2046931170.0
2060280062,2191458383.0,2106076158.0
2060346604,2078633956.0,19031441.0
2060346604,19031441.0,2078633956.0
2060385240,2603021052.0,716045674.0
2060385240,716045674.0,2603021052.0
2060544933,2076086827.0,69206028.0
2060544933,2076086827.0,2154115838.0
2060544933,69206028.0,2076086827.0
2060544933,69206028.0,2154115838.0
2060544933,2154115838.0,2076086827.0
2060544933,2154115838.0,69206028.0
2060579849,237419955.0,2289364316.0
2060579849,2289364316.0,237419955.0
2060603223,2145586907.0,2147729234.0
2060603223,2147729234.0,2145586907.0
2060663686,2129457005.0,2096095416.0
2060663686,2096095416.0,2129457005.0
2060772621,2163446563.0,2165714491.0
2060772621,2165714491.0,2163446563.0
2060874178,2111415347.0,2130996983.0
2060874178,2130996983.0,2111415347.0
2060972166,2380581373.0,2289364316.0
2060972166,2380581373.0,294360276.0
2060972166,2289364316.0,2380581373.0
2060972166,2289364316.0,294360276.0
2060972166,294360276.0,2380581373.0
2060972166,294360276.0,2289364316.0
2060983467,2220829341.0,294360276.0
2060983467,294360276.0,2220829341.0
2061036215,2126325751.0,2170506047.0
2061036215,2170506047.0,2126325751.0
2061130579,2261367123.0,2009277913.0
2061130579,2009277913.0,2261367123.0
2061173439,2292250447.0,278177626.0
2061173439,278177626.0,2292250447.0
2061202859,2430169722.0,1603383808.0
2061202859,1603383808.0,2430169722.0
2061209832,97377512.0,2116333191.0
2061209832,2116333191.0,97377512.0
2061231608,2111642879.0,2115999401.0
2061231608,2111642879.0,2133227394.0
2061231608,2115999401.0,2111642879.0
2061231608,2115999401.0,2133227394.0
2061231608,2133227394.0,2111642879.0
2061231608,2133227394.0,2115999401.0
2061255502,2071998504.0,2099541584.0
2061255502,2071998504.0,2121069363.0
2061255502,2099541584.0,2071998504.0
2061255502,2099541584.0,2121069363.0
2061255502,2121069363.0,2071998504.0
2061255502,2121069363.0,2099541584.0
2061402433,2122391114.0,2781013714.0
2061402433,2781013714.0,2122391114.0
2061526129,2137000917.0,1976640904.0
2061526129,1976640904.0,2137000917.0
2061587059,2129457005.0,2096095416.0
2061587059,2096095416.0,2129457005.0
2061646425,154923768.0,247448339.0
2061646425,247448339.0,154923768.0
2061650887,1958098182.0,37162533.0
2061650887,1958098182.0,727299494.0
2061650887,37162533.0,1958098182.0
2061650887,37162533.0,727299494.0
2061650887,727299494.0,1958098182.0
2061650887,727299494.0,37162533.0
2061698657,2112978975.0,2345025092.0
2061698657,2345025092.0,2112978975.0
2061735186,149531881.0,2261367123.0
2061735186,2261367123.0,149531881.0
2061820396,2261367123.0,2009277913.0
2061820396,2009277913.0,2261367123.0
2061833373,2020717950.0,332422508.0
2061833373,332422508.0,2020717950.0
2061834282,2104171312.0,2107584790.0
2061834282,2107584790.0,2104171312.0
2061914330,2007797616.0,2149857775.0
2061914330,2149857775.0,2007797616.0
2061938589,2145586907.0,2149692785.0
2061938589,2149692785.0,2145586907.0
2062051460,2145115012.0,2125800575.0
2062051460,2125800575.0,2145115012.0
2062058932,2104129307.0,2107070739.0
2062058932,2107070739.0,2104129307.0
2062073350,2064546257.0,2289364316.0
2062073350,2289364316.0,2064546257.0
2062106953,2343619980.0,154923768.0
2062106953,154923768.0,2343619980.0
2062141535,1994040240.0,2114138198.0
2062141535,2114138198.0,1994040240.0
2062170945,2146335907.0,2121939561.0
2062170945,2121939561.0,2146335907.0
2062233253,2053101140.0,370127644.0
2062233253,370127644.0,2053101140.0
2062274631,1964902353.0,2122923977.0
2062274631,2122923977.0,1964902353.0
2062285040,2103086064.0,716715026.0
2062285040,716715026.0,2103086064.0
2062322621,2161479384.0,2588683129.0
2062322621,2588683129.0,2161479384.0
2062349674,2159593723.0,2180706138.0
2062349674,2159593723.0,2078633956.0
2062349674,2180706138.0,2159593723.0
2062349674,2180706138.0,2078633956.0
2062349674,2078633956.0,2159593723.0
2062349674,2078633956.0,2180706138.0
2062373125,2220829341.0,2009277913.0
2062373125,2009277913.0,2220829341.0
2062428159,560675671.0,2155644364.0
2062428159,2155644364.0,560675671.0
2062478322,2104437897.0,2101552792.0
2062478322,2101552792.0,2104437897.0
2062558125,2107070739.0,2104129307.0
2062558125,2104129307.0,2107070739.0
2062618908,2063640528.0,2220829341.0
2062618908,2220829341.0,2063640528.0
2062649377,2058584252.0,2128170596.0
2062649377,2128170596.0,2058584252.0
2062683875,219814910.0,2161062602.0
2062683875,2161062602.0,219814910.0
2062709888,2144833106.0,2160663097.0
2062709888,2160663097.0,2144833106.0
2062714536,2083845045.0,716715026.0
2062714536,716715026.0,2083845045.0
2062721007,2226151461.0,2120394816.0
2062721007,2120394816.0,2226151461.0
2062797058,2146335907.0,2149631809.0
2062797058,2149631809.0,2146335907.0
2062843909,2151189342.0,2030977062.0
2062843909,2030977062.0,2151189342.0
2062879749,427806604.0,2171343426.0
2062879749,2171343426.0,427806604.0
2062882574,2107070739.0,2104129307.0
2062882574,2104129307.0,2107070739.0
2062934582,2079447303.0,2000097935.0
2062934582,2000097935.0,2079447303.0
2062950246,2126665858.0,1988150995.0
2062950246,1988150995.0,2126665858.0
2062955551,1964982643.0,1984838606.0
2062955551,1984838606.0,1964982643.0
2063028213,2118994065.0,2105842450.0
2063028213,2105842450.0,2118994065.0
2063097147,2104171312.0,2107584790.0
2063097147,2107584790.0,2104171312.0
2063113502,2129477832.0,716715026.0
2063113502,716715026.0,2129477832.0
2063145953,2237101560.0,2159933393.0
2063145953,2237101560.0,2131229705.0
2063145953,2159933393.0,2237101560.0
2063145953,2159933393.0,2131229705.0
2063145953,2131229705.0,2237101560.0
2063145953,2131229705.0,2159933393.0
2063194194,2299437103.0,2163830057.0
2063194194,2163830057.0,2299437103.0
2063231376,2093924322.0,1998464616.0
2063231376,1998464616.0,2093924322.0
2063244649,2103086064.0,2577876495.0
2063244649,2577876495.0,2103086064.0
2063294054,1976731470.0,136859070.0
2063294054,136859070.0,1976731470.0
2063302439,2129838225.0,2116008403.0
2063302439,2116008403.0,2129838225.0
2063328467,2114138198.0,2134014566.0
2063328467,2134014566.0,2114138198.0
2063366997,2073891704.0,2225733586.0
2063366997,2225733586.0,2073891704.0
2063375245,2156635946.0,2150011549.0
2063375245,2156635946.0,177795906.0
2063375245,2150011549.0,2156635946.0
2063375245,2150011549.0,177795906.0
2063375245,177795906.0,2156635946.0
2063375245,177795906.0,2150011549.0
2063392856,2220829341.0,2195048431.0
2063392856,2195048431.0,2220829341.0
2063449729,2132264901.0,2082044953.0
2063449729,2082044953.0,2132264901.0
2063506423,2104129307.0,2107070739.0
2063506423,2107070739.0,2104129307.0
2063534993,2082044953.0,2603021052.0
2063534993,2603021052.0,2082044953.0
2063537969,2299437103.0,2163830057.0
2063537969,2163830057.0,2299437103.0
2063597636,219814910.0,2161062602.0
2063597636,2161062602.0,219814910.0
2063663576,1979791317.0,2131537204.0
2063663576,2131537204.0,1979791317.0
2063667416,2299437103.0,2163830057.0
2063667416,2163830057.0,2299437103.0
2063675828,2125988131.0,2125104194.0
2063675828,2125104194.0,2125988131.0
2063699457,2116008403.0,2603021052.0
2063699457,2603021052.0,2116008403.0
2063738332,89934235.0,2149857775.0
2063738332,2149857775.0,89934235.0
2063773941,2413204075.0,2152349593.0
2063773941,2152349593.0,2413204075.0
2063831122,2121277316.0,2177075905.0
2063831122,2177075905.0,2121277316.0
2063859734,1994040240.0,2114138198.0
2063859734,2114138198.0,1994040240.0
2063862901,2137211123.0,2170816905.0
2063862901,2170816905.0,2137211123.0
2063949589,2169753361.0,2130996983.0
2063949589,2130996983.0,2169753361.0
2064058834,9988965.0,2135052836.0
2064058834,2135052836.0,9988965.0
2064082667,2143047568.0,2171030022.0
2064082667,2171030022.0,2143047568.0
2064118591,2152349593.0,2413204075.0
2064118591,2413204075.0,2152349593.0
2064119878,283611775.0,716045674.0
2064119878,716045674.0,283611775.0
2064203730,2060802895.0,1988556028.0
2064203730,1988556028.0,2060802895.0
2064312957,2128170596.0,2109031554.0
2064312957,2109031554.0,2128170596.0
2064545653,2143724125.0,2789752059.0
2064545653,2789752059.0,2143724125.0
2064568057,2304774990.0,2159644763.0
2064568057,2159644763.0,2304774990.0
2064618551,2509381299.0,2097525001.0
2064618551,2097525001.0,2509381299.0
2064621720,2145115012.0,2125800575.0
2064621720,2125800575.0,2145115012.0
2064623471,1998464616.0,2093924322.0
2064623471,1998464616.0,2246122413.0
2064623471,2093924322.0,1998464616.0
2064623471,2093924322.0,2246122413.0
2064623471,2246122413.0,1998464616.0
2064623471,2246122413.0,2093924322.0
2064647952,2168527748.0,2112462370.0
2064647952,2112462370.0,2168527748.0
2064680241,2137000917.0,2078633956.0
2064680241,2078633956.0,2137000917.0
2064686951,2083845045.0,2164040783.0
2064686951,2164040783.0,2083845045.0
2064741734,1988080645.0,2040462121.0
2064741734,2040462121.0,1988080645.0
2064757275,348251026.0,1964658237.0
2064757275,348251026.0,2098984663.0
2064757275,1964658237.0,348251026.0
2064757275,1964658237.0,2098984663.0
2064757275,2098984663.0,348251026.0
2064757275,2098984663.0,1964658237.0
2064779029,1964658237.0,695545146.0
2064779029,695545146.0,1964658237.0
2064853349,695545146.0,350567680.0
2064853349,350567680.0,695545146.0
2064862914,2165121431.0,1988215978.0
2064862914,1988215978.0,2165121431.0
2064895747,2111415347.0,2130996983.0
2064895747,2130996983.0,2111415347.0
2064906988,2577876495.0,2195048431.0
2064906988,2577876495.0,2130754085.0
2064906988,2195048431.0,2577876495.0
2064906988,2195048431.0,2130754085.0
2064906988,2130754085.0,2577876495.0
2064906988,2130754085.0,2195048431.0
2064934654,2144833106.0,2102216805.0
2064934654,2102216805.0,2144833106.0
2065034690,2300659125.0,2082615088.0
2065034690,2082615088.0,2300659125.0
